# tau(fm)  ecc_n(cos)  ecc_n(sin) (n=1-6)
    9.30000000e-01  4.63644043e-02  -1.58866066e-02  8.15422503e-02  -1.00252455e-01  1.94232524e-02  -1.34500272e-01  2.11238076e-02  5.85630690e-02  1.96033952e-02  4.79289198e-02  2.76967446e-01  3.04699301e-02  
    9.35000000e-01  4.63439589e-02  -1.58773318e-02  8.13371501e-02  -1.00133064e-01  1.91952761e-02  -1.34139860e-01  2.11691184e-02  5.86968853e-02  1.94398089e-02  4.76928768e-02  2.76202610e-01  3.04785702e-02  
    9.40000000e-01  4.63217845e-02  -1.58660745e-02  8.11326395e-02  -1.00010891e-01  1.89697324e-02  -1.33780239e-01  2.12089210e-02  5.88262154e-02  1.92802287e-02  4.74640162e-02  2.75435240e-01  3.04854541e-02  
    9.45000000e-01  4.62978203e-02  -1.58528216e-02  8.09287346e-02  -9.98858052e-02  1.87466398e-02  -1.33421381e-01  2.12431761e-02  5.89511348e-02  1.91246550e-02  4.72426592e-02  2.74665385e-01  3.04907082e-02  
    9.50000000e-01  4.62720508e-02  -1.58375882e-02  8.07254603e-02  -9.97577483e-02  1.85261303e-02  -1.33063369e-01  2.12718934e-02  5.90715965e-02  1.89730398e-02  4.70289791e-02  2.73893209e-01  3.04943390e-02  
    9.55000000e-01  4.62443848e-02  -1.58203810e-02  8.05226598e-02  -9.96265845e-02  1.83082410e-02  -1.32705944e-01  2.12950679e-02  5.91878419e-02  1.88251081e-02  4.68232832e-02  2.73118989e-01  3.04969674e-02  
    9.60000000e-01  4.62148021e-02  -1.58012489e-02  8.03202668e-02  -9.94922924e-02  1.80929984e-02  -1.32349026e-01  2.13127531e-02  5.92998665e-02  1.86805977e-02  4.66256113e-02  2.72342872e-01  3.04987953e-02  
    9.65000000e-01  4.61833869e-02  -1.57802620e-02  8.01183558e-02  -9.93549261e-02  1.78805216e-02  -1.31992762e-01  2.13251048e-02  5.94074331e-02  1.85393956e-02  4.64357649e-02  2.71564972e-01  3.04995457e-02  
    9.70000000e-01  4.61502189e-02  -1.57574765e-02  7.99170990e-02  -9.92145692e-02  1.76710176e-02  -1.31637392e-01  2.13322800e-02  5.95102663e-02  1.84014687e-02  4.62534781e-02  2.70785355e-01  3.04988945e-02  
    9.75000000e-01  4.61155181e-02  -1.57330128e-02  7.97167832e-02  -9.90714544e-02  1.74649287e-02  -1.31283396e-01  2.13345997e-02  5.96076567e-02  1.82667471e-02  4.60780015e-02  2.70004175e-01  3.04960983e-02  
    9.80000000e-01  4.60794951e-02  -1.57069868e-02  7.95175362e-02  -9.89257553e-02  1.72626795e-02  -1.30931082e-01  2.13323739e-02  5.96990482e-02  1.81351317e-02  4.59087204e-02  2.69221452e-01  3.04905373e-02  
    9.85000000e-01  4.60422574e-02  -1.56794276e-02  7.93194873e-02  -9.87775837e-02  1.70645190e-02  -1.30580773e-01  2.13256109e-02  5.97842540e-02  1.80064824e-02  4.57455447e-02  2.68437483e-01  3.04818907e-02  
    9.90000000e-01  4.60037819e-02  -1.56503505e-02  7.91226669e-02  -9.86269661e-02  1.68704780e-02  -1.30232585e-01  2.13143012e-02  5.98634099e-02  1.78805928e-02  4.55885187e-02  2.67652775e-01  3.04703045e-02  
    9.95000000e-01  4.59640293e-02  -1.56197658e-02  7.89270099e-02  -9.84738916e-02  1.66804562e-02  -1.29886317e-01  2.12985117e-02  5.99368208e-02  1.77572191e-02  4.54376288e-02  2.66867578e-01  3.04560222e-02  
    1.00000000e+00  4.59227747e-02  -1.55875954e-02  7.87322502e-02  -9.83182289e-02  1.64942006e-02  -1.29541392e-01  2.12781211e-02  6.00051266e-02  1.76361684e-02  4.52935800e-02  2.66081923e-01  3.04397252e-02  
